N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
990.0,KR모터스,681.0,36.0,+5.58%,500.0,1171.0,1492.0,-62.0
991.0,성보화학,3270.0,40.0,+1.24%,500.0,664.0,1708.0,19.0
992.0,TIGER 200 중공업,3130.0,80.0,-2.49%,0.0,,,
993.0,TIGER 미국S&P500레버리지(합성 H),25255.0,435.0,-1.69%,0.0,,,
994.0,KBSTAR 고배당,11495.0,50.0,-0.43%,0.0,,,
995.0,미래에셋 레버리지 코스닥150 선물 ETN,32145.0,1925.0,-5.65%,0.0,,,
996.0,KODEX 차이나2차전지MSCI(합성),7650.0,115.0,-1.48%,0.0,,,
997.0,SOL 국고채10년,105165.0,445.0,+0.42%,0.0,,,
998.0,SOL 2차전지소부장Fn,9155.0,420.0,-4.39%,0.0,,,
999.0,유한양행우,53800.0,100.0,-0.19%,1000.0,,,
1000.0,삼정펄프,25250.0,150.0,+0.60%,5000.0,1745.0,2327.0,47.0
1001.0,삼일씨엔에스,4950.0,50.0,-1.00%,1000.0,2412.0,4114.0,-70.0
1002.0,한창,793.0,8.0,+1.02%,500.0,893.0,1135.0,98.0
1003.0,메타랩스,2515.0,85.0,-3.27%,2500.0,227.0,900.0,-20.0
1004.0,신한 WTI원유 선물 ETN(H),6255.0,340.0,-5.16%,0.0,,,
1005.0,HANARO e커머스,11365.0,85.0,-0.74%,0.0,,,
1006.0,계양전기,2295.0,15.0,+0.66%,500.0,3651.0,2976.0,-106.0
1007.0,모나미,3305.0,15.0,+0.46%,1000.0,1495.0,2184.0,63.0
1008.0,국동,1088.0,13.0,-1.18%,500.0,3299.0,1750.0,170.0
1009.0,갤럭시아에스엠,2255.0,45.0,-1.96%,500.0,301.0,579.0,42.0
1010.0,TIGER 미국필라델피아반도체레버리지(합성),9530.0,110.0,-1.14%,0.0,,,
1011.0,일진디스플,1200.0,28.0,-2.28%,500.0,1243.0,1173.0,11.0
1012.0,GS우,34600.0,100.0,-0.29%,5000.0,,,
1013.0,대신 인버스 천연가스 선물 ETN(H),7680.0,310.0,+4.21%,0.0,,,
1014.0,이화산업,21900.0,1200.0,-5.19%,5000.0,586.0,2685.0,-9.0
1015.0,아센디오,720.0,23.0,+3.30%,500.0,186.0,732.0,-90.0
1016.0,TIGER 200 건설,3155.0,60.0,-1.87%,0.0,,,
1017.0,국보,570.0,0.0,0.00%,500.0,1023.0,1100.0,-140.0
1018.0,화천기계,2750.0,0.0,0.00%,500.0,1897.0,1614.0,13.0
1019.0,TIGER 화장품,2130.0,80.0,-3.62%,0.0,,,
1020.0,KODEX 헬스케어,11815.0,130.0,-1.09%,0.0,,,
1021.0,ARIRANG 미국S&P500(H),17185.0,145.0,-0.84%,0.0,,,
1022.0,히어로즈 종합채권(AA-이상)액티브,100120.0,240.0,+0.24%,0.0,,,
1023.0,미래에셋 전기전자 Core5 ETN,29975.0,0.0,0.00%,0.0,,,
1024.0,화인베스틸,2005.0,115.0,+6.08%,500.0,1396.0,1796.0,7.0
1025.0,동양피스톤,4510.0,50.0,-1.10%,500.0,3979.0,3743.0,74.0
1026.0,HANARO 글로벌럭셔리S&P(합성),19720.0,115.0,-0.58%,0.0,,,
1027.0,KB Wise 분할매매 ETN,9875.0,0.0,0.00%,0.0,,,
1028.0,KBSTAR 중기우량회사채,104320.0,145.0,+0.14%,0.0,,,
1029.0,TIGER 차이나HSCEI,9195.0,280.0,-2.96%,0.0,,,
1030.0,KBSTAR Fn컨택트대표,8510.0,0.0,0.00%,0.0,,,
1031.0,전방,34650.0,650.0,-1.84%,5000.0,1249.0,3048.0,-350.0
1032.0,진양폴리,5820.0,20.0,+0.34%,500.0,527.0,461.0,33.0
1033.0,한국ANKOR유전,828.0,21.0,+2.60%,0.0,,,
1034.0,KB 인버스 천연가스 선물 ETN,12880.0,550.0,+4.46%,0.0,,,
1035.0,IHQ,239.0,0.0,0.00%,500.0,468.0,2463.0,-322.0
1036.0,KODEX 차이나H레버리지(H),1995.0,90.0,-4.32%,0.0,,,
1037.0,TIGER 미국나스닥100커버드콜(합성),10105.0,30.0,-0.30%,0.0,,,
1038.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,22880.0,2045.0,+9.82%,0.0,,,
1039.0,ACE 미국고배당S&P,10380.0,210.0,-1.98%,0.0,,,
1040.0,미래에셋증권우,4035.0,5.0,-0.12%,5000.0,,,
1041.0,TIMEFOLIO Kstock액티브,8700.0,115.0,-1.30%,0.0,,,
1042.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),22605.0,265.0,-1.16%,0.0,,,
1043.0,진양화학,3575.0,145.0,+4.23%,500.0,291.0,446.0,-11.0
1044.0,KBSTAR 금융채액티브,101850.0,180.0,+0.18%,0.0,,,
1045.0,키움 미국달러선물 ETN,11215.0,0.0,0.00%,0.0,,,
1046.0,KODEX 200미국채혼합,12505.0,15.0,+0.12%,0.0,,,
1047.0,대림B&Co,3360.0,50.0,-1.47%,1000.0,2535.0,3376.0,15.0
1048.0,부국증권우,18650.0,10.0,+0.05%,5000.0,,,
1049.0,영화금속,1043.0,19.0,-1.79%,500.0,2849.0,2207.0,-11.0
1050.0,우신시스템,3030.0,70.0,+2.36%,500.0,2545.0,2825.0,80.0
1051.0,TIGER 유로스탁스50(합성 H),15150.0,165.0,-1.08%,0.0,,,
1052.0,세원이앤씨,254.0,0.0,0.00%,500.0,1266.0,2827.0,18.0
1053.0,유엔젤,4150.0,65.0,-1.54%,500.0,300.0,610.0,8.0
1054.0,MH에탄올,7400.0,20.0,-0.27%,500.0,1107.0,4474.0,219.0
1055.0,SJM,3490.0,15.0,+0.43%,500.0,1802.0,2433.0,71.0
1056.0,KBSTAR 대형고배당10TR,15325.0,75.0,-0.49%,0.0,,,
1057.0,SG글로벌,1204.0,3.0,-0.25%,500.0,677.0,1859.0,-14.0
1058.0,QV 코스닥 150 ETN,13510.0,160.0,-1.17%,0.0,,,
1059.0,선도전기,3000.0,0.0,0.00%,500.0,619.0,1317.0,-169.0
1060.0,TIGER 차이나바이오테크SOLACTIVE,7430.0,90.0,-1.20%,0.0,,,
1061.0,현대건설우,50900.0,100.0,-0.20%,5000.0,,,
1062.0,HANARO 32-10 국고채액티브,53270.0,255.0,+0.48%,0.0,,,
1063.0,DL이앤씨2우(전환),25200.0,0.0,0.00%,5000.0,,,
1064.0,롯데칠성우,68600.0,100.0,-0.15%,500.0,,,
1065.0,KODEX Fn성장,13915.0,225.0,-1.59%,0.0,,,
1066.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),20880.0,1880.0,+9.89%,0.0,,,
1067.0,남양유업우,312500.0,4000.0,+1.30%,5000.0,,,
1068.0,원림,22650.0,150.0,-0.66%,5000.0,819.0,1699.0,34.0
1069.0,TRUE 인버스 2X 나스닥 100 ETN,1720.0,30.0,+1.78%,0.0,,,
1070.0,평화홀딩스,3515.0,30.0,+0.86%,500.0,7402.0,5584.0,36.0
1071.0,한국전자홀딩스,1093.0,10.0,+0.92%,500.0,3240.0,4691.0,300.0
1072.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,12315.0,170.0,-1.36%,0.0,,,
1073.0,TIGER KEDI혁신기업ESG30,10145.0,80.0,-0.78%,0.0,,,
1074.0,키움 코스피 200 ETN,10105.0,90.0,-0.88%,0.0,,,
1075.0,미래에셋 레버리지 코스피200 선물 ETN,25215.0,475.0,-1.85%,0.0,,,
1076.0,TIGER 코스닥150 레버리지,11470.0,615.0,-5.09%,0.0,,,
1077.0,대림통상,3235.0,30.0,+0.94%,1000.0,1741.0,1718.0,70.0
1078.0,TIGER 테슬라채권혼합Fn,10010.0,100.0,-0.99%,0.0,,,
1079.0,ARIRANG ESG가치주액티브,7830.0,45.0,-0.57%,0.0,,,
1080.0,DL우,29000.0,400.0,-1.36%,5000.0,,,
1081.0,미래아이앤지,350.0,0.0,0.00%,100.0,128.0,975.0,31.0
1082.0,SJM홀딩스,3260.0,95.0,-2.83%,500.0,1842.0,3282.0,82.0
1083.0,케이탑리츠,1012.0,8.0,+0.80%,1000.0,216.0,2702.0,175.0
1084.0,페이퍼코리아,1022.0,12.0,+1.19%,500.0,4100.0,5018.0,258.0
1085.0,더메디팜,572.0,17.0,-2.89%,500.0,191.0,1899.0,-3.0
1086.0,세기상사,8700.0,120.0,-1.36%,500.0,337.0,516.0,-8.0
1087.0,QV 레버리지 S&P500 ETN,24050.0,920.0,-3.68%,0.0,,,
1088.0,동원금속,1024.0,84.0,+8.94%,500.0,3874.0,4569.0,117.0
1089.0,KODEX K-로봇액티브,12400.0,80.0,-0.64%,0.0,,,
1090.0,청호ICT,2490.0,0.0,0.00%,500.0,225.0,300.0,-50.0
1091.0,KODEX 차이나H,16155.0,415.0,-2.50%,0.0,,,
1092.0,동일제강,2320.0,10.0,-0.43%,500.0,1968.0,1797.0,25.0
1093.0,HANARO Fn K-뉴딜디지털플러스,9265.0,160.0,-1.70%,0.0,,,
1094.0,KODEX 아시아달러채권SRI플러스액티브,51910.0,145.0,+0.28%,0.0,,,
1095.0,ACE 인도네시아MSCI(합성),11265.0,145.0,-1.27%,0.0,,,
1096.0,KODEX 코스피TR,12100.0,115.0,-0.94%,0.0,,,
1097.0,SOL 미국S&P500,11475.0,125.0,-1.08%,0.0,,,
1098.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,22925.0,2040.0,+9.77%,0.0,,,
1099.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9340.0,40.0,-0.43%,0.0,,,
1100.0,ACE 단기채권알파액티브,102560.0,35.0,+0.03%,0.0,,,
1101.0,KODEX 건설,3475.0,40.0,-1.14%,0.0,,,
1102.0,TIGER 글로벌BBIG액티브,10120.0,130.0,-1.27%,0.0,,,
1103.0,WISCOM,2950.0,30.0,+1.03%,500.0,1257.0,1285.0,7.0
1104.0,삼성 코스닥 150 ETN,9005.0,45.0,-0.50%,0.0,,,
1105.0,주연테크,760.0,3.0,+0.40%,200.0,667.0,532.0,-63.0
1106.0,TIGER 인버스,5230.0,50.0,+0.97%,0.0,,,
1107.0,키움 코스닥 150 ETN,11185.0,355.0,-3.08%,0.0,,,
1108.0,바다로19호,2925.0,5.0,-0.17%,5000.0,116.0,518.0,73.0
1109.0,우진아이엔에스,5830.0,100.0,+1.75%,500.0,840.0,1116.0,-56.0
1110.0,KODEX 미국달러선물인버스,8505.0,20.0,+0.24%,0.0,,,
1111.0,태원물산,5840.0,60.0,+1.04%,500.0,110.0,349.0,-5.0
1112.0,에셋플러스 글로벌플랫폼액티브,5985.0,55.0,-0.91%,0.0,,,
1113.0,KODEX K-신재생에너지액티브,13620.0,380.0,-2.71%,0.0,,,
1114.0,DL이앤씨우,20900.0,0.0,0.00%,5000.0,,,
1115.0,삼성 레버리지 은 선물 ETN(H),14710.0,400.0,+2.80%,0.0,,,
1116.0,KODEX WTI원유선물인버스(H),5210.0,250.0,+5.04%,0.0,,,
1117.0,호텔신라우,58500.0,0.0,0.00%,5000.0,,,
1118.0,TIGER 글로벌클라우드컴퓨팅INDXX,7905.0,165.0,-2.04%,0.0,,,
1119.0,KODEX 차이나과창판STAR50(합성),8535.0,25.0,-0.29%,0.0,,,
1120.0,HANARO 단기채권액티브,103010.0,0.0,0.00%,0.0,,,
1121.0,세우글로벌,1500.0,36.0,+2.46%,500.0,281.0,499.0,16.0
1122.0,신한 레버리지 금 선물 ETN,21410.0,610.0,+2.93%,0.0,,,
1123.0,성문전자,2185.0,504.0,+29.98%,500.0,500.0,572.0,25.0
1124.0,삼성 미국 대형 성장주 ETN,21175.0,0.0,0.00%,0.0,,,
1125.0,SOL KIS단기통안채,103450.0,75.0,+0.07%,0.0,,,
1126.0,TRUE 코스피 200 ETN,8395.0,25.0,-0.30%,0.0,,,
1127.0,유화증권우,2400.0,0.0,0.00%,1000.0,,,
1128.0,삼성 코스피 200 ETN,8365.0,25.0,-0.30%,0.0,,,
1129.0,TIGER 미국나스닥바이오,20475.0,290.0,-1.40%,0.0,,,
1130.0,동양고속,14270.0,50.0,+0.35%,5000.0,1044.0,1655.0,-112.0
1131.0,TIGER 레버리지,15290.0,260.0,-1.67%,0.0,,,
1132.0,형지엘리트,1325.0,14.0,-1.05%,500.0,1373.0,1092.0,39.0
1133.0,KOSEF 통안채1년,102885.0,45.0,+0.04%,0.0,,,
1134.0,파워 200,32875.0,280.0,-0.84%,0.0,,,
1135.0,윌비스,611.0,4.0,-0.65%,1000.0,2549.0,2704.0,2.0
1136.0,진도,3215.0,80.0,+2.55%,500.0,634.0,1292.0,61.0
1137.0,KODEX 증권,5840.0,60.0,-1.02%,0.0,,,
1138.0,TIGER 퓨처모빌리티액티브,10500.0,20.0,-0.19%,0.0,,,
1139.0,경인전자,25400.0,300.0,+1.20%,5000.0,201.0,684.0,1.0
1140.0,TBH글로벌,1909.0,28.0,-1.45%,500.0,2031.0,1123.0,20.0
1141.0,에넥스,663.0,10.0,-1.49%,500.0,2060.0,1281.0,-235.0
1142.0,동원수산,8540.0,110.0,+1.30%,5000.0,1770.0,1218.0,58.0
1143.0,ACE 삼성그룹섹터가중,15260.0,150.0,-0.97%,0.0,,,
1144.0,TIGER 미국나스닥100TR(H),11000.0,90.0,-0.81%,0.0,,,
1145.0,비비안,1317.0,5.0,-0.38%,500.0,2131.0,2011.0,57.0
1146.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,13070.0,165.0,+1.28%,0.0,,,
1147.0,미래에셋 원자재 선물 ETN(H),12990.0,165.0,-1.25%,0.0,,,
1148.0,SK디스커버리우,28650.0,50.0,+0.17%,5000.0,,,
1149.0,TIGER KRX인터넷K-뉴딜,4030.0,5.0,-0.12%,0.0,,,
1150.0,TRUE 코스피 양매도 3% OTM ETN,7720.0,10.0,-0.13%,0.0,,,
1151.0,한국주강,3405.0,105.0,+3.18%,500.0,544.0,480.0,-5.0
1152.0,부산주공,486.0,0.0,0.00%,500.0,2305.0,2326.0,-65.0
1153.0,KBSTAR 게임테마,11035.0,30.0,+0.27%,0.0,,,
1154.0,참엔지니어링,640.0,4.0,+0.63%,500.0,1706.0,7397.0,13.0
1155.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),75150.0,5730.0,+8.25%,0.0,,,
1156.0,KB 레버리지 S&P 500 선물 ETN(H),9375.0,170.0,-1.78%,0.0,,,
1157.0,제이준코스메틱,8340.0,1470.0,+21.40%,500.0,62.0,484.0,-107.0
1158.0,삼성 미국 대형 가치주 ETN,18390.0,0.0,0.00%,0.0,,,
1159.0,KODEX 철강,9050.0,165.0,-1.79%,0.0,,,
1160.0,ARIRANG K방산Fn,11960.0,35.0,-0.29%,0.0,,,
1161.0,신한 레버리지 S&P500 선물 ETN,18205.0,395.0,-2.12%,0.0,,,
1162.0,KODEX 차이나심천ChiNext(합성),10525.0,25.0,-0.24%,0.0,,,
1163.0,삼성 미국 대형 성장주 ETN(H),18195.0,0.0,0.00%,0.0,,,
1164.0,카프로,909.0,7.0,-0.76%,500.0,4272.0,3022.0,-1223.0
1165.0,SOL 200 Top10,8450.0,95.0,-1.11%,0.0,,,
1166.0,KODEX 미국달러선물레버리지,12920.0,65.0,-0.50%,0.0,,,
1167.0,SHD,29750.0,750.0,+2.59%,5000.0,1253.0,883.0,142.0
1168.0,삼성 레버리지 나스닥 100 ETN(H),9015.0,190.0,-2.06%,0.0,,,
1169.0,대신 인버스 2X 알루미늄 선물 ETN(H),35630.0,985.0,+2.84%,0.0,,,
1170.0,SUN&L,2800.0,0.0,0.00%,1000.0,5067.0,5244.0,-177.0
1171.0,KOSEF 미국달러선물,14425.0,50.0,-0.35%,0.0,,,
1172.0,KODEX 미디어&엔터테인먼트,14060.0,50.0,+0.36%,0.0,,,
1173.0,신풍,1000.0,27.0,+2.77%,500.0,188.0,1124.0,-42.0
1174.0,KODEX 미국배당프리미엄액티브,10225.0,75.0,-0.73%,0.0,,,
1175.0,대교우B,1788.0,10.0,-0.56%,500.0,,,
1176.0,QV S&P500 버퍼10% 9월 ETN,11565.0,80.0,-0.69%,0.0,,,
1177.0,KODEX IT,17175.0,100.0,-0.58%,0.0,,,
1178.0,삼성 레버리지 금 선물 ETN(H),34330.0,1155.0,+3.48%,0.0,,,
1179.0,삼성 레버리지 China A50 선물 ETN(H),34155.0,600.0,-1.73%,0.0,,,
1180.0,신한 구리 선물 ETN(H),17035.0,370.0,-2.13%,0.0,,,
1181.0,대신 레버리지 코스닥 150 선물 ETN,34020.0,0.0,0.00%,0.0,,,
1182.0,한화갤러리아우,11710.0,190.0,-1.60%,500.0,,,
1183.0,한성기업,5470.0,0.0,0.00%,5000.0,2922.0,2349.0,71.0
1184.0,유안타증권우,2615.0,25.0,+0.97%,5000.0,,,
1185.0,KODEX KRX기후변화솔루션,11975.0,340.0,-2.76%,0.0,,,
1186.0,TIGER 탄소효율그린뉴딜,8175.0,90.0,-1.09%,0.0,,,
1187.0,QV 코스피 200 ETN,33500.0,225.0,-0.67%,0.0,,,
1188.0,두산퓨얼셀2우B,11190.0,160.0,-1.41%,100.0,,,
1189.0,KB 레버리지 나스닥 100 ETN,11115.0,220.0,-1.94%,0.0,,,
1190.0,QV S&P500 VIX S/T 선물 ETN D,16605.0,180.0,+1.10%,0.0,,,
1191.0,대신343 K200,32850.0,320.0,-0.96%,0.0,,,
1192.0,TIGER 차이나클린에너지SOLACTIVE,7945.0,115.0,-1.43%,0.0,,,
1193.0,KOSEF 국고채3년,109035.0,225.0,+0.21%,0.0,,,
1194.0,이스타코,763.0,5.0,+0.66%,500.0,76.0,798.0,-32.0
1195.0,KB 천연가스 선물 ETN(H),6500.0,295.0,-4.34%,0.0,,,
1196.0,롯데지주우,40300.0,50.0,-0.12%,200.0,,,
1197.0,BYC우,150300.0,1000.0,+0.67%,5000.0,,,
1198.0,KODEX 인도Nifty50레버리지(합성),10780.0,100.0,-0.92%,0.0,,,
1199.0,TRUE 레버리지 코스닥 150 선물 ETN,32210.0,1915.0,-5.61%,0.0,,,
1200.0,HANARO 200선물레버리지,17380.0,290.0,-1.64%,0.0,,,
1201.0,신한 레버리지 다우존스지수 선물 ETN(H),32060.0,640.0,-1.96%,0.0,,,
1202.0,하나 레버리지 코스닥150 선물 ETN,32025.0,2145.0,-6.28%,0.0,,,
1203.0,삼성 레버리지 코스닥150 선물 ETN,31995.0,2005.0,-5.90%,0.0,,,
1204.0,TIGER S&P글로벌헬스케어(합성),20870.0,60.0,-0.29%,0.0,,,
1205.0,TIGER 골드선물(H),14060.0,215.0,+1.55%,0.0,,,
1206.0,금호전기,954.0,3.0,-0.31%,500.0,460.0,618.0,-118.0
1207.0,대한항공우,28400.0,0.0,0.00%,5000.0,,,
1208.0,KODEX 차이나A50,19715.0,15.0,+0.08%,0.0,,,
1209.0,하나 레버리지 콩 선물 ETN(H),31525.0,0.0,0.00%,0.0,,,
1210.0,TIGER 200 헬스케어,16390.0,135.0,-0.82%,0.0,,,
1211.0,미래에셋 중국 심천 100 ETN,15690.0,0.0,0.00%,0.0,,,
1212.0,삼성 China A50 선물 ETN(H),15675.0,0.0,0.00%,0.0,,,
1213.0,KODEX 유럽탄소배출권선물ICE(H),13675.0,415.0,+3.13%,0.0,,,
1214.0,KODEX 200롱코스닥150숏선물,9190.0,190.0,+2.11%,0.0,,,
1215.0,삼성 미국 대형 가치주 ETN(H),15560.0,245.0,-1.55%,0.0,,,
1216.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9140.0,35.0,-0.38%,0.0,,,
1217.0,ARIRANG 미국장기우량회사채,90015.0,75.0,+0.08%,0.0,,,
1218.0,TIGER 리츠부동산인프라채권TR KIS,4705.0,20.0,-0.42%,0.0,,,
1219.0,TIGER 코스닥150선물인버스,4270.0,125.0,+3.02%,0.0,,,
1220.0,KODEX 200ESG,11815.0,95.0,-0.80%,0.0,,,
1221.0,KBSTAR 국채선물5년추종인버스,53885.0,105.0,-0.19%,0.0,,,
1222.0,TIGER 미국S&P500배당귀족,10590.0,85.0,-0.80%,0.0,,,
1223.0,KODEX 미국채10년선물,11730.0,70.0,+0.60%,0.0,,,
1224.0,메리츠 3X 레버리지 국채30년 ETN,50785.0,675.0,+1.35%,0.0,,,
1225.0,KBSTAR 중장기국공채액티브,101755.0,245.0,+0.24%,0.0,,,
1226.0,미래에셋 인버스 2X 코스피200 선물 ETN,15185.0,290.0,+1.95%,0.0,,,
1227.0,TIGER 미국나스닥100레버리지(합성),9640.0,210.0,-2.13%,0.0,,,
1228.0,세방우,8230.0,100.0,-1.20%,500.0,,,
1229.0,KBSTAR 국고채3년선물인버스,105210.0,150.0,-0.14%,0.0,,,
1230.0,삼성 KRX 금현물 ETN,15085.0,175.0,+1.17%,0.0,,,
1231.0,신한 금 선물 ETN(H),15080.0,240.0,+1.62%,0.0,,,
1232.0,모두투어리츠,3825.0,15.0,+0.39%,5000.0,53.0,1033.0,25.0
1233.0,KODEX 유럽명품TOP10 STOXX,9910.0,45.0,+0.46%,0.0,,,
1234.0,삼성 인버스 2X 나스닥 100 ETN(H),5940.0,120.0,+2.06%,0.0,,,
1235.0,TIGER KRX기후변화솔루션,12115.0,300.0,-2.42%,0.0,,,
1236.0,미래에셋 에너지화학 Core5 ETN,14710.0,0.0,0.00%,0.0,,,
1237.0,TIGER 미국달러선물인버스2X,6535.0,25.0,+0.38%,0.0,,,
1238.0,SOL 미국S&P500ESG,10840.0,135.0,-1.23%,0.0,,,
1239.0,ACE 200TR,20815.0,160.0,-0.76%,0.0,,,
1240.0,TIGER 200IT레버리지,36200.0,550.0,-1.50%,0.0,,,
1241.0,한솔PNS,1413.0,7.0,+0.50%,500.0,3142.0,1349.0,27.0
1242.0,체시스,900.0,5.0,+0.56%,500.0,328.0,759.0,-75.0
1243.0,신한 레버리지 미국달러 선물 ETN,14380.0,100.0,-0.69%,0.0,,,
1244.0,KBSTAR 내수주플러스,7905.0,70.0,-0.88%,0.0,,,
1245.0,하나 Solactive 2X US Tech Top 10 ETN(H),28015.0,0.0,0.00%,0.0,,,
1246.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11190.0,1240.0,-9.98%,0.0,,,
1247.0,KODEX K-미래차액티브,9620.0,80.0,-0.82%,0.0,,,
1248.0,KBSTAR 200선물인버스2X,2735.0,45.0,+1.67%,0.0,,,
1249.0,ACE 국고채3년,103275.0,135.0,+0.13%,0.0,,,
1250.0,HANARO Fn전기&수소차,9275.0,180.0,-1.90%,0.0,,,
1251.0,TIGER 원유선물Enhanced(H),3970.0,190.0,-4.57%,0.0,,,
1252.0,KODEX 200IT TR,11520.0,10.0,-0.09%,0.0,,,
1253.0,KODEX KRX300,15305.0,165.0,-1.07%,0.0,,,
1254.0,신한 은 선물 ETN(H),13750.0,190.0,+1.40%,0.0,,,
1255.0,TIGER 삼성그룹펀더멘털,10825.0,125.0,-1.14%,0.0,,,
1256.0,ACE 미국달러SOFR금리(합성),10105.0,45.0,-0.44%,0.0,,,
1257.0,TIGER 인도니프티50레버리지(합성),26745.0,460.0,-1.69%,0.0,,,
1258.0,신한 콩 선물 ETN(H),13625.0,205.0,-1.48%,0.0,,,
1259.0,TIGER 200TR,18130.0,165.0,-0.90%,0.0,,,
1260.0,녹십자홀딩스2우,32050.0,50.0,-0.16%,500.0,,,
1261.0,KBSTAR 배터리 리사이클링iSelect,14670.0,350.0,-2.33%,0.0,,,
1262.0,HANARO Fn K-POP&미디어,10445.0,245.0,+2.40%,0.0,,,
1263.0,TIGER Fn신재생에너지,10045.0,195.0,-1.90%,0.0,,,
1264.0,KBSTAR 국채선물10년,51640.0,120.0,+0.23%,0.0,,,
1265.0,SOL 글로벌탄소배출권선물IHS(합성),13265.0,305.0,+2.35%,0.0,,,
1266.0,KODEX S&P글로벌인프라(합성),14730.0,245.0,-1.64%,0.0,,,
1267.0,ARIRANG 미국나스닥테크,21160.0,225.0,-1.05%,0.0,,,
1268.0,KODEX 탄소효율그린뉴딜,8220.0,85.0,-1.02%,0.0,,,
1269.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),26300.0,480.0,+1.86%,0.0,,,
1270.0,KODEX 미국S&P500에너지(합성),12620.0,560.0,-4.25%,0.0,,,
1271.0,ACE 미국친환경그린테마INDXX,9715.0,150.0,-1.52%,0.0,,,
1272.0,메리츠 미국채10년 ETN(H),8690.0,80.0,+0.93%,0.0,,,
1273.0,신한 인버스 2X 코스닥 150 선물 ETN,10380.0,560.0,+5.70%,0.0,,,
1274.0,KODEX 고배당,8945.0,15.0,+0.17%,0.0,,,
1275.0,대신 레버리지 KRX 금현물 ETN,25885.0,725.0,+2.88%,0.0,,,
1276.0,TRUE 레버리지 금 선물 ETN,25695.0,0.0,0.00%,0.0,,,
1277.0,ARIRANG 미국단기우량회사채,111410.0,60.0,+0.05%,0.0,,,
1278.0,미래에셋 원유선물혼합 ETN(H),25415.0,1200.0,-4.51%,0.0,,,
1279.0,신한 레버리지 코스피 200 선물 ETN,25315.0,205.0,-0.80%,0.0,,,
1280.0,TIGER 글로벌멀티에셋TIF액티브,9725.0,15.0,-0.15%,0.0,,,
1281.0,삼성 레버리지 코스피200 선물 ETN,25255.0,435.0,-1.69%,0.0,,,
1282.0,미래에셋 레버리지 옥수수 선물 ETN,25090.0,1095.0,-4.18%,0.0,,,
1283.0,KBSTAR 국고채3년,109280.0,150.0,+0.14%,0.0,,,
1284.0,TIGER 구리실물,10315.0,40.0,-0.39%,0.0,,,
1285.0,하나 Solactive US Tech Top 10 ETN(H),12090.0,0.0,0.00%,0.0,,,
1286.0,코오롱모빌리티그룹우,9810.0,160.0,-1.60%,500.0,,,
1287.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,23950.0,0.0,0.00%,0.0,,,
1288.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,23925.0,0.0,0.00%,0.0,,,
1289.0,메리츠 인버스 천연가스 선물 ETN(H),23850.0,820.0,+3.56%,0.0,,,
1290.0,ACE ESG액티브,7225.0,120.0,-1.63%,0.0,,,
1291.0,미래에셋 인버스 천연가스 선물 ETN(H),23835.0,1000.0,+4.38%,0.0,,,
1292.0,한화투자증권우,4955.0,45.0,-0.90%,5000.0,,,
1293.0,신한 브렌트원유 선물 ETN(H),11890.0,580.0,-4.65%,0.0,,,
1294.0,하이트론,2470.0,0.0,0.00%,500.0,108.0,168.0,-89.0
1295.0,메리츠 레버리지 인플레이션 국채 ETN,11660.0,100.0,+0.87%,0.0,,,
1296.0,TRUE 레버리지 플래티넘 선물 ETN,23230.0,490.0,+2.15%,0.0,,,
1297.0,TRUE 인버스 2X 구리 선물 ETN,23015.0,930.0,+4.21%,0.0,,,
1298.0,신한 인버스 코스피 200 선물 ETN,11505.0,5.0,+0.04%,0.0,,,
1299.0,미래에셋 인버스 코스피200 선물 ETN,11490.0,30.0,+0.26%,0.0,,,
1300.0,하나 S&P 인버스 2X WTI원유 선물 ETN,22930.0,2055.0,+9.84%,0.0,,,
1301.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,22905.0,2100.0,+10.09%,0.0,,,
1302.0,QV 블룸버그 -2X WTI원유선물 ETN,22855.0,2075.0,+9.99%,0.0,,,
1303.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),22825.0,0.0,0.00%,0.0,,,
1304.0,WOORI 대한민국국고채액티브,51610.0,180.0,+0.35%,0.0,,,
1305.0,KB S&P 인버스 2X WTI원유 선물 ETN,22805.0,1960.0,+9.40%,0.0,,,
1306.0,KODEX TRF5050,12630.0,5.0,-0.04%,0.0,,,
1307.0,TIGER MKF배당귀족,10775.0,95.0,-0.87%,0.0,,,
1308.0,메리츠 레버리지 금 선물 ETN(H),22450.0,760.0,+3.50%,0.0,,,
